tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-1051,Stuttgart,Clay,28,P,20260413,271,214643,,,Liudmila Samsonova,R,180.0,RUS,27.4,222045,,,Antonia Ruzic,R,,CRO,23.2,6-0 6-4,3,R32,76.0,3.0,0.0,43.0,22.0,19.0,11.0,8.0,1.0,2.0,0.0,3.0,47.0,32.0,13.0,7.0,8.0,1.0,6.0,21,1845,58.0,1046.0
2026-1038,Madrid,Clay,96,PM,20260421,300,216146,26.0,,Marta Kostyuk,R,175.0,UKR,23.8,259799,9.0,,Mirra Andreeva,R,,RUS,18.9,6-3 7-5,3,F,81.0,4.0,2.0,63.0,38.0,27.0,15.0,11.0,4.0,6.0,1.0,3.0,53.0,29.0,18.0,11.0,10.0,0.0,4.0,23,1722,8.0,3746.0
2026-1038,Madrid,Clay,96,PM,20260421,299,259799,9.0,,Mirra Andreeva,R,,RUS,18.9,221024,30.0,,Hailey Baptiste,R,,USA,24.4,6-4 7-6(8),3,SF,99.0,3.0,1.0,62.0,43.0,35.0,13.0,11.0,0.0,1.0,5.0,2.0,78.0,44.0,29.0,21.0,11.0,2.0,4.0,8,3746,32.0,1392.0
2026-1038,Madrid,Clay,96,PM,20260421,298,216146,26.0,,Marta Kostyuk,R,175.0,UKR,23.8,215713,,LL,Anastasia Potapova,R,175.0,RUS,25.0,6-2 1-6 6-1,3,SF,96.0,1.0,5.0,73.0,39.0,21.0,18.0,11.0,8.0,12.0,0.0,6.0,69.0,45.0,28.0,6.0,11.0,7.0,13.0,23,1722,56.0,1065.0
2026-1038,Madrid,Clay,96,PM,20260421,297,221024,30.0,,Hailey Baptiste,R,,USA,24.4,214544,1.0,,Aryna Sabalenka,R,182.0,BLR,27.9,2-6 6-2 7-6(6),3,QF,150.0,12.0,10.0,112.0,62.0,42.0,19.0,14.0,11.0,17.0,5.0,4.0,97.0,68.0,41.0,12.0,14.0,8.0,14.0,32,1392,1.0,10895.0
2026-1038,Madrid,Clay,96,PM,20260421,296,259799,9.0,,Mirra Andreeva,R,,RUS,18.9,220367,24.0,,Leylah Fernandez,L,168.0,CAN,23.6,7-6(1) 6-3,3,QF,104.0,1.0,1.0,84.0,57.0,38.0,12.0,11.0,12.0,15.0,0.0,5.0,62.0,34.0,18.0,13.0,10.0,6.0,10.0,8,3746,25.0,1646.0
2026-1038,Madrid,Clay,96,PM,20260421,295,216146,26.0,,Marta Kostyuk,R,175.0,UKR,23.8,222328,13.0,,Linda Noskova,R,,CZE,21.4,7-6(1) 6-0,3,QF,87.0,2.0,4.0,48.0,27.0,19.0,11.0,9.0,1.0,5.0,3.0,7.0,84.0,50.0,30.0,6.0,9.0,16.0,23.0,23,1722,13.0,2849.0
2026-1038,Madrid,Clay,96,PM,20260421,294,215713,,LL,Anastasia Potapova,R,175.0,RUS,25.0,201662,,,Karolina Pliskova,R,184.0,CZE,34.0,6-1 6-7(4) 6-3,3,QF,114.0,10.0,9.0,99.0,61.0,47.0,13.0,15.0,3.0,7.0,3.0,8.0,79.0,59.0,34.0,4.0,13.0,0.0,7.0,56,1065,197.0,375.0
2026-1038,Madrid,Clay,96,PM,20260421,293,214544,1.0,,Aryna Sabalenka,R,182.0,BLR,27.9,211768,14.0,,Naomi Osaka,R,180.0,JPN,28.5,6-7(1) 6-3 6-2,3,R16,140.0,6.0,6.0,84.0,50.0,40.0,21.0,15.0,0.0,1.0,9.0,5.0,122.0,73.0,49.0,21.0,14.0,10.0,14.0,1,10895,15.0,2324.0
2026-1038,Madrid,Clay,96,PM,20260421,292,221024,30.0,,Hailey Baptiste,R,,USA,24.4,202505,11.0,,Belinda Bencic,R,175.0,SUI,29.1,6-1 6-7(14) 6-3,3,R16,162.0,8.0,7.0,116.0,72.0,55.0,24.0,15.0,7.0,8.0,3.0,3.0,102.0,67.0,43.0,17.0,13.0,3.0,7.0,32,1392,12.0,3090.0
2026-1038,Madrid,Clay,96,PM,20260421,291,220367,24.0,,Leylah Fernandez,L,168.0,CAN,23.6,215983,31.0,,Ann Li,R,170.0,USA,25.8,6-3 6-2,3,R16,83.0,6.0,2.0,61.0,45.0,34.0,7.0,9.0,2.0,2.0,1.0,1.0,52.0,32.0,21.0,9.0,8.0,5.0,8.0,25,1646,34.0,1380.0
2026-1038,Madrid,Clay,96,PM,20260421,290,259799,9.0,,Mirra Andreeva,R,,RUS,18.9,214388,,,Anna Bondar,R,,HUN,28.9,6-7(5) 6-3 7-6(5),3,R16,173.0,4.0,12.0,128.0,79.0,58.0,23.0,17.0,7.0,10.0,5.0,0.0,121.0,75.0,51.0,22.0,16.0,9.0,13.0,8,3746,63.0,1023.0
2026-1038,Madrid,Clay,96,PM,20260421,289,216146,26.0,,Marta Kostyuk,R,175.0,UKR,23.8,216083,,,Caty Mcnally,R,,USA,24.4,6-2 6-3,3,R16,97.0,2.0,5.0,65.0,37.0,25.0,12.0,9.0,7.0,10.0,0.0,2.0,66.0,44.0,23.0,6.0,8.0,6.0,12.0,23,1722,76.0,916.0
2026-1038,Madrid,Clay,96,PM,20260421,288,222328,13.0,,Linda Noskova,R,,CZE,21.4,221103,3.0,,Coco Gauff,R,175.0,USA,22.1,6-4 1-6 7-6(5),3,R16,125.0,8.0,7.0,87.0,46.0,33.0,20.0,14.0,3.0,7.0,13.0,6.0,101.0,70.0,53.0,12.0,15.0,7.0,10.0,13,2849,3.0,7279.0
2026-1038,Madrid,Clay,96,PM,20260421,287,201662,,,Karolina Pliskova,R,184.0,CZE,34.0,221333,,,Solana Sierra,R,,ARG,21.8,6-4 6-3,3,R16,85.0,1.0,10.0,58.0,40.0,29.0,6.0,9.0,4.0,6.0,6.0,7.0,81.0,53.0,31.0,10.0,10.0,3.0,8.0,197,375,88.0,825.0
2026-1038,Madrid,Clay,96,PM,20260421,286,215713,,LL,Anastasia Potapova,R,175.0,RUS,25.0,214981,2.0,,Elena Rybakina,R,184.0,KAZ,26.8,7-6(8) 6-4,3,R16,113.0,2.0,6.0,89.0,49.0,37.0,17.0,11.0,7.0,10.0,6.0,5.0,80.0,44.0,28.0,15.0,11.0,2.0,6.0,56,1065,2.0,8500.0
2026-1038,Madrid,Clay,96,PM,20260421,285,214544,1.0,,Aryna Sabalenka,R,182.0,BLR,27.9,211713,29.0,,Jaqueline Cristian,R,180.0,ROU,27.8,6-1 6-4,3,R32,84.0,4.0,2.0,56.0,38.0,30.0,11.0,9.0,4.0,4.0,5.0,2.0,58.0,35.0,21.0,11.0,8.0,4.0,7.0,1,10895,33.0,1382.0
2026-1038,Madrid,Clay,96,PM,20260421,284,211768,14.0,,Naomi Osaka,R,180.0,JPN,28.5,211843,,Q,Anhelina Kalinina,R,179.0,UKR,29.1,6-1 6-3,3,R32,76.0,1.0,4.0,46.0,24.0,15.0,14.0,8.0,3.0,5.0,1.0,1.0,69.0,53.0,27.0,5.0,8.0,7.0,13.0,15,2324,110.0,738.0
2026-1038,Madrid,Clay,96,PM,20260421,283,202505,11.0,,Belinda Bencic,R,175.0,SUI,29.1,223670,18.0,,Diana Shnaider,L,,RUS,22.0,6-2 7-6(6),3,R32,112.0,5.0,0.0,72.0,51.0,31.0,12.0,10.0,4.0,6.0,1.0,1.0,81.0,43.0,21.0,19.0,10.0,11.0,15.0,12,3090,19.0,2001.0
2026-1038,Madrid,Clay,96,PM,20260421,282,221024,30.0,,Hailey Baptiste,R,,USA,24.4,211148,8.0,,Jasmine Paolini,R,160.0,ITA,30.2,7-5 6-3,3,R32,109.0,14.0,6.0,83.0,48.0,35.0,19.0,11.0,8.0,9.0,2.0,1.0,85.0,53.0,32.0,15.0,10.0,7.0,10.0,32,1392,9.0,3722.0
2026-1038,Madrid,Clay,96,PM,20260421,281,215983,31.0,,Ann Li,R,170.0,USA,25.8,216347,4.0,,Iga Swiatek,R,176.0,POL,24.8,7-6(4) 2-6 3-0 RET,3,R32,130.0,3.0,3.0,94.0,58.0,40.0,14.0,12.0,6.0,10.0,0.0,4.0,68.0,47.0,29.0,13.0,12.0,0.0,3.0,34,1380,4.0,7273.0
2026-1038,Madrid,Clay,96,PM,20260421,280,220367,24.0,,Leylah Fernandez,L,168.0,CAN,23.6,260300,15.0,,Iva Jovic,R,,USA,18.3,3-6 6-3 6-2,3,R32,128.0,3.0,5.0,83.0,50.0,34.0,18.0,13.0,4.0,7.0,3.0,2.0,78.0,45.0,24.0,16.0,13.0,0.0,5.0,25,1646,16.0,2270.0
2026-1038,Madrid,Clay,96,PM,20260421,279,259799,9.0,,Mirra Andreeva,R,,RUS,18.9,213646,,Q,Dalma Galfi,R,178.0,HUN,27.6,6-3 6-2,3,R32,90.0,1.0,1.0,55.0,32.0,21.0,11.0,8.0,2.0,4.0,0.0,2.0,75.0,50.0,22.0,11.0,9.0,9.0,15.0,8,3746,117.0,704.0
2026-1038,Madrid,Clay,96,PM,20260421,278,214388,,,Anna Bondar,R,,HUN,28.9,266671,,WC,Laura Samson,R,,CZE,18.1,7-6(3) 6-1,3,R32,104.0,4.0,1.0,61.0,39.0,27.0,13.0,9.0,3.0,4.0,4.0,2.0,65.0,35.0,27.0,9.0,10.0,4.0,8.0,63,1023,171.0,428.0
2026-1038,Madrid,Clay,96,PM,20260421,277,216146,26.0,,Marta Kostyuk,R,175.0,UKR,23.8,202468,5.0,,Jessica Pegula,R,170.0,USA,32.1,6-1 6-4,3,R32,73.0,5.0,6.0,71.0,44.0,30.0,14.0,9.0,10.0,11.0,1.0,2.0,42.0,27.0,15.0,4.0,8.0,3.0,7.0,23,1722,5.0,6136.0
2026-1038,Madrid,Clay,96,PM,20260421,276,216083,,,Caty Mcnally,R,,USA,24.4,211701,,,Katerina Siniakova,R,174.0,CZE,29.9,6-3 2-6 7-6(2),3,R32,166.0,1.0,4.0,105.0,81.0,44.0,11.0,14.0,11.0,17.0,0.0,1.0,105.0,71.0,42.0,14.0,15.0,6.0,12.0,76,916,42.0,1299.0
2026-1038,Madrid,Clay,96,PM,20260421,275,222328,13.0,,Linda Noskova,R,,CZE,21.4,214643,20.0,,Liudmila Samsonova,R,180.0,RUS,27.4,W/O,3,R32,0.0,,,,,,,,,,,,,,,,,,,13,2849,20.0,1895.0
2026-1038,Madrid,Clay,96,PM,20260421,274,221103,3.0,,Coco Gauff,R,175.0,USA,22.1,201514,25.0,,Sorana Cirstea,R,176.0,ROU,36.0,4-6 7-5 6-1,3,R32,141.0,2.0,6.0,96.0,69.0,40.0,13.0,15.0,4.0,10.0,2.0,4.0,87.0,45.0,21.0,18.0,14.0,7.0,15.0,3,7279,26.0,1540.0
2026-1038,Madrid,Clay,96,PM,20260421,273,221333,,,Solana Sierra,R,,ARG,21.8,220309,,,Zeynep Sonmez,R,,TUR,23.9,0-6 6-2 6-3,3,R32,107.0,2.0,6.0,73.0,45.0,30.0,11.0,12.0,4.0,9.0,0.0,0.0,63.0,42.0,26.0,8.0,11.0,6.0,11.0,88,825,67.0,963.0
2026-1038,Madrid,Clay,96,PM,20260421,272,201662,,,Karolina Pliskova,R,184.0,CZE,34.0,210722,19.0,,Elise Mertens,R,179.0,BEL,30.4,7-5 2-6 7-6(3),3,R32,139.0,2.0,6.0,98.0,57.0,39.0,24.0,16.0,5.0,8.0,9.0,2.0,90.0,59.0,42.0,20.0,16.0,1.0,3.0,197,375,21.0,1858.0
2026-1038,Madrid,Clay,96,PM,20260421,271,215713,,LL,Anastasia Potapova,R,175.0,RUS,25.0,211533,21.0,,Jelena Ostapenko,R,177.0,LAT,28.8,4-6 6-4 6-4,3,R32,131.0,6.0,7.0,95.0,49.0,31.0,21.0,15.0,6.0,12.0,4.0,9.0,87.0,51.0,26.0,16.0,15.0,5.0,12.0,56,1065,40.0,1314.0
2026-1038,Madrid,Clay,96,PM,20260421,270,214981,2.0,,Elena Rybakina,R,184.0,KAZ,26.8,221012,32.0,,Qinwen Zheng,R,,CHN,23.5,4-6 6-4 6-3,3,R32,141.0,7.0,1.0,93.0,54.0,34.0,24.0,15.0,3.0,6.0,9.0,9.0,86.0,49.0,37.0,14.0,14.0,5.0,9.0,2,8500,36.0,1350.0
2026-1038,Madrid,Clay,96,PM,20260421,269,214544,1.0,,Aryna Sabalenka,R,182.0,BLR,27.9,220548,,,Peyton Stearns,R,,USA,24.5,7-5 6-3,3,R64,95.0,2.0,5.0,70.0,44.0,29.0,14.0,11.0,6.0,8.0,5.0,4.0,67.0,43.0,27.0,10.0,10.0,8.0,12.0,1,10895,43.0,1296.0
2026-1038,Madrid,Clay,96,PM,20260421,268,211713,29.0,,Jaqueline Cristian,R,180.0,ROU,27.8,263857,,LL,Yuliia Starodubtseva,R,,UKR,26.1,3-6 7-6(5) 6-4,3,R64,186.0,2.0,4.0,90.0,51.0,31.0,24.0,15.0,3.0,7.0,0.0,4.0,125.0,78.0,47.0,26.0,16.0,5.0,9.0,33,1382,53.0,1139.0
2026-1038,Madrid,Clay,96,PM,20260421,267,211843,,Q,Anhelina Kalinina,R,179.0,UKR,29.1,213631,23.0,,Marie Bouzkova,R,180.0,CZE,27.7,6-4 6-3,3,R64,105.0,0.0,2.0,63.0,43.0,29.0,8.0,9.0,4.0,6.0,1.0,3.0,65.0,50.0,25.0,4.0,10.0,3.0,8.0,110,738,24.0,1676.0
2026-1038,Madrid,Clay,96,PM,20260421,266,211768,14.0,,Naomi Osaka,R,180.0,JPN,28.5,215785,,,Camila Osorio,R,162.0,COL,24.3,6-2 7-5,3,R64,78.0,5.0,1.0,66.0,44.0,31.0,9.0,10.0,5.0,7.0,0.0,4.0,57.0,36.0,21.0,9.0,10.0,0.0,5.0,15,2324,83.0,876.0
2026-1038,Madrid,Clay,96,PM,20260421,265,202505,11.0,,Belinda Bencic,R,175.0,SUI,29.1,238075,,,Petra Marcinko,U,,CRO,20.3,6-4 6-2,3,R64,84.0,5.0,4.0,56.0,32.0,25.0,12.0,9.0,6.0,8.0,1.0,4.0,61.0,28.0,18.0,11.0,9.0,4.0,9.0,12,3090,74.0,919.0
2026-1038,Madrid,Clay,96,PM,20260421,264,223670,18.0,,Diana Shnaider,L,,RUS,22.0,222601,,,Jessica Bouzas Maneiro,R,,ESP,23.5,3-6 7-5 6-1,3,R64,122.0,2.0,5.0,92.0,60.0,35.0,15.0,14.0,6.0,12.0,1.0,1.0,87.0,64.0,30.0,11.0,14.0,6.0,14.0,19,2001,50.0,1186.0
2026-1038,Madrid,Clay,96,PM,20260421,263,221024,30.0,,Hailey Baptiste,R,,USA,24.4,259733,,WC,Kaitlin Quevedo,R,,ESP,20.1,6-1 6-4,3,R64,80.0,4.0,4.0,61.0,30.0,26.0,15.0,9.0,3.0,3.0,1.0,2.0,57.0,42.0,25.0,6.0,8.0,3.0,6.0,32,1392,140.0,541.0
2026-1038,Madrid,Clay,96,PM,20260421,262,211148,8.0,,Jasmine Paolini,R,160.0,ITA,30.2,201696,,,Laura Siegemund,R,168.0,GER,38.1,3-6 6-2 6-4,3,R64,143.0,2.0,2.0,83.0,57.0,34.0,10.0,14.0,4.0,10.0,3.0,5.0,88.0,65.0,35.0,8.0,13.0,9.0,16.0,9,3722,47.0,1217.0
2026-1038,Madrid,Clay,96,PM,20260421,261,216347,4.0,,Iga Swiatek,R,176.0,POL,24.8,220750,,Q,Daria Snigur,R,,UKR,24.0,6-1 6-2,3,R64,61.0,2.0,1.0,53.0,37.0,29.0,6.0,8.0,5.0,6.0,1.0,5.0,36.0,20.0,9.0,6.0,7.0,1.0,6.0,4,7273,98.0,796.0
2026-1038,Madrid,Clay,96,PM,20260421,260,215983,31.0,,Ann Li,R,170.0,USA,25.8,219917,,Q,Alycia Parks,R,185.0,USA,25.3,6-2 6-7(5) 6-3,3,R64,142.0,8.0,5.0,98.0,52.0,39.0,25.0,15.0,4.0,7.0,5.0,12.0,110.0,53.0,32.0,27.0,14.0,7.0,13.0,34,1380,84.0,872.0
2026-1038,Madrid,Clay,96,PM,20260421,259,220367,24.0,,Leylah Fernandez,L,168.0,CAN,23.6,211814,,,Julia Grabher,R,170.0,AUT,29.8,6-2 6-3,3,R64,74.0,0.0,5.0,52.0,29.0,23.0,12.0,9.0,1.0,2.0,3.0,1.0,50.0,27.0,12.0,13.0,8.0,2.0,6.0,25,1646,107.0,746.0
2026-1038,Madrid,Clay,96,PM,20260421,258,260300,15.0,,Iva Jovic,R,,USA,18.3,202663,,,Magda Linette,R,171.0,POL,34.1,6-4 6-1,3,R64,70.0,3.0,0.0,47.0,27.0,22.0,14.0,9.0,2.0,3.0,3.0,1.0,47.0,20.0,15.0,8.0,8.0,1.0,5.0,16,2270,57.0,1059.0
2026-1038,Madrid,Clay,96,PM,20260421,257,259799,9.0,,Mirra Andreeva,R,,RUS,18.9,215910,,LL,Panna Udvardy,R,170.0,HUN,27.5,7-5 6-2,3,R64,82.0,2.0,0.0,56.0,38.0,28.0,14.0,10.0,2.0,2.0,0.0,0.0,64.0,41.0,26.0,11.0,10.0,1.0,4.0,8,3746,78.0,906.0
2026-1038,Madrid,Clay,96,PM,20260421,256,213646,,Q,Dalma Galfi,R,178.0,HUN,27.6,214939,22.0,,Anna Kalinskaya,R,175.0,RUS,27.3,6-3 6-3,3,R64,66.0,8.0,3.0,55.0,38.0,28.0,7.0,9.0,4.0,6.0,0.0,3.0,47.0,30.0,14.0,8.0,9.0,1.0,6.0,117,704,22.0,1813.0
2026-1038,Madrid,Clay,96,PM,20260421,255,266671,,WC,Laura Samson,R,,CZE,18.1,216133,28.0,,Xin Yu Wang,R,182.0,CHN,24.5,2-6 6-3 6-0,3,R64,109.0,2.0,4.0,81.0,50.0,32.0,15.0,11.0,4.0,7.0,1.0,5.0,78.0,47.0,27.0,11.0,12.0,6.0,12.0,171,428,31.0,1401.0
2026-1038,Madrid,Clay,96,PM,20260421,254,214388,,,Anna Bondar,R,,HUN,28.9,202494,7.0,,Elina Svitolina,R,174.0,UKR,31.6,6-3 6-4,3,R64,87.0,6.0,0.0,71.0,47.0,33.0,15.0,10.0,6.0,6.0,2.0,4.0,50.0,30.0,24.0,8.0,9.0,1.0,3.0,63,1023,7.0,3910.0
2026-1038,Madrid,Clay,96,PM,20260421,253,202468,5.0,,Jessica Pegula,R,170.0,USA,32.1,211107,,,Katie Boulter,R,180.0,GBR,29.7,6-4 6-4,3,R64,93.0,3.0,4.0,66.0,37.0,30.0,16.0,10.0,5.0,5.0,3.0,6.0,69.0,36.0,28.0,15.0,10.0,6.0,8.0,5,6136,61.0,1036.0
2026-1038,Madrid,Clay,96,PM,20260421,252,216146,26.0,,Marta Kostyuk,R,175.0,UKR,23.8,201709,,,Yulia Putintseva,R,163.0,KAZ,31.2,6-1 6-3,3,R64,70.0,2.0,7.0,54.0,30.0,19.0,10.0,8.0,2.0,5.0,0.0,0.0,47.0,32.0,9.0,5.0,8.0,3.0,10.0,23,1722,80.0,893.0
2026-1038,Madrid,Clay,96,PM,20260421,251,211701,,,Katerina Siniakova,R,174.0,CZE,29.9,215020,,LL,Anna Blinkova,R,179.0,RUS,27.6,6-2 6-2,3,R64,72.0,4.0,2.0,51.0,35.0,24.0,8.0,8.0,4.0,6.0,0.0,3.0,58.0,42.0,22.0,2.0,8.0,5.0,11.0,42,1299,89.0,819.0
2026-1038,Madrid,Clay,96,PM,20260421,250,216083,,,Caty Mcnally,R,,USA,24.4,239475,10.0,,Victoria Mboko,R,,CAN,19.6,6-4 6-1,3,R64,79.0,0.0,1.0,44.0,35.0,27.0,6.0,8.0,1.0,1.0,2.0,6.0,71.0,51.0,29.0,8.0,9.0,8.0,12.0,76,916,10.0,3531.0
2026-1038,Madrid,Clay,96,PM,20260421,249,222328,13.0,,Linda Noskova,R,,CZE,21.4,215306,,WC,Emiliana Arango,R,,COL,25.3,6-3 6-2,3,R64,67.0,4.0,4.0,50.0,30.0,25.0,13.0,9.0,3.0,3.0,2.0,0.0,55.0,44.0,24.0,7.0,8.0,5.0,8.0,13,2849,86.0,843.0
2026-1038,Madrid,Clay,96,PM,20260421,248,214643,20.0,,Liudmila Samsonova,R,180.0,RUS,27.4,222145,,,Janice Tjen,R,,INA,23.9,6-2 6-1,3,R64,69.0,1.0,2.0,39.0,30.0,25.0,5.0,7.0,2.0,2.0,0.0,1.0,50.0,30.0,16.0,5.0,8.0,4.0,9.0,20,1895,39.0,1317.0
2026-1038,Madrid,Clay,96,PM,20260421,247,201514,25.0,,Sorana Cirstea,R,176.0,ROU,36.0,261972,,Q,Tyra Caterina Grant,R,,ITA,18.1,6-2 7-6(5),3,R64,85.0,5.0,2.0,62.0,26.0,23.0,22.0,10.0,2.0,3.0,3.0,0.0,66.0,47.0,32.0,7.0,10.0,2.0,5.0,26,1540,262.0,260.0
2026-1038,Madrid,Clay,96,PM,20260421,246,221103,3.0,,Coco Gauff,R,175.0,USA,22.1,206417,,Q,Leolia Jeanjean,R,,FRA,30.6,6-3 6-0,3,R64,82.0,0.0,0.0,41.0,33.0,20.0,4.0,7.0,1.0,3.0,0.0,4.0,60.0,30.0,13.0,10.0,8.0,9.0,16.0,3,7279,126.0,586.0
2026-1038,Madrid,Clay,96,PM,20260421,245,221333,,,Solana Sierra,R,,ARG,21.8,211684,34.0,,Magdalena Frech,R,171.0,POL,28.3,6-2 6-4,3,R64,76.0,0.0,2.0,50.0,32.0,26.0,9.0,9.0,2.0,3.0,2.0,2.0,60.0,37.0,22.0,9.0,9.0,7.0,11.0,88,825,38.0,1318.0
2026-1038,Madrid,Clay,96,PM,20260421,244,220309,,,Zeynep Sonmez,R,,TUR,23.9,213710,27.0,,Cristina Bucsa,R,,ESP,28.3,6-1 6-7(4) 6-2,3,R64,136.0,0.0,4.0,106.0,75.0,44.0,15.0,14.0,8.0,12.0,2.0,0.0,77.0,54.0,26.0,11.0,13.0,4.0,12.0,67,963,30.0,1426.0
2026-1038,Madrid,Clay,96,PM,20260421,243,210722,19.0,,Elise Mertens,R,179.0,BEL,30.4,223253,,,Alexandra Eala,L,173.0,PHI,20.9,6-2 6-1,3,R64,76.0,3.0,1.0,43.0,31.0,25.0,6.0,7.0,1.0,1.0,0.0,2.0,56.0,37.0,18.0,8.0,8.0,6.0,11.0,21,1858,44.0,1285.0
2026-1038,Madrid,Clay,96,PM,20260421,242,201662,,,Karolina Pliskova,R,184.0,CZE,34.0,206289,33.0,,Maria Sakkari,R,172.0,GRE,30.7,6-4 7-6(6),3,R64,91.0,3.0,4.0,66.0,37.0,30.0,17.0,11.0,0.0,1.0,3.0,1.0,66.0,42.0,28.0,15.0,11.0,2.0,4.0,197,375,37.0,1348.0
2026-1038,Madrid,Clay,96,PM,20260421,241,215713,,LL,Anastasia Potapova,R,175.0,RUS,25.0,201533,,,Shuai Zhang,R,177.0,CHN,37.2,6-3 6-1,3,R64,60.0,6.0,3.0,39.0,25.0,23.0,7.0,8.0,0.0,1.0,0.0,3.0,63.0,39.0,19.0,10.0,8.0,8.0,13.0,56,1065,65.0,989.0
2026-1038,Madrid,Clay,96,PM,20260421,240,211533,21.0,,Jelena Ostapenko,R,177.0,LAT,28.8,215899,,Q,Simona Waltert,R,,SUI,25.3,6-2 7-5,3,R64,97.0,4.0,6.0,61.0,30.0,20.0,17.0,10.0,4.0,7.0,4.0,2.0,68.0,41.0,19.0,11.0,10.0,4.0,10.0,40,1314,97.0,796.0
2026-1038,Madrid,Clay,96,PM,20260421,239,221012,32.0,,Qinwen Zheng,R,,CHN,23.5,213550,,,Sofia Kenin,R,170.0,USA,27.4,1-6 6-3 6-3,3,R64,113.0,11.0,6.0,78.0,44.0,29.0,14.0,13.0,4.0,9.0,1.0,7.0,70.0,42.0,26.0,10.0,12.0,0.0,5.0,36,1350,68.0,952.0
2026-1038,Madrid,Clay,96,PM,20260421,238,214981,2.0,,Elena Rybakina,R,184.0,KAZ,26.8,211817,,,Elena Gabriela Ruse,R,,ROU,28.4,4-6 6-3 7-5,3,R64,148.0,3.0,3.0,110.0,57.0,40.0,24.0,16.0,4.0,9.0,2.0,5.0,84.0,42.0,25.0,22.0,15.0,2.0,8.0,2,8500,71.0,937.0
2026-1038,Madrid,Clay,96,PM,20260421,236,220548,,,Peyton Stearns,R,,USA,24.5,222391,,,Lois Boisson,R,,FRA,22.9,6-1 6-3,3,R128,65.0,2.0,2.0,47.0,27.0,21.0,14.0,8.0,2.0,2.0,2.0,1.0,46.0,30.0,18.0,4.0,8.0,2.0,6.0,43,1296,46.0,1259.0
2026-1038,Madrid,Clay,96,PM,20260421,235,263857,,LL,Yuliia Starodubtseva,R,,UKR,26.1,220416,,,Moyuka Uchijima,R,171.0,JPN,24.6,6-3 1-6 6-3,3,R128,123.0,2.0,5.0,86.0,55.0,32.0,19.0,13.0,4.0,7.0,3.0,7.0,79.0,46.0,31.0,14.0,12.0,1.0,4.0,53,1139,94.0,810.0
2026-1038,Madrid,Clay,96,PM,20260421,232,211843,,Q,Anhelina Kalinina,R,179.0,UKR,29.1,215872,,,Kamilla Rakhimova,R,,UZB,24.6,6-2 5-7 6-2,3,R128,165.0,4.0,7.0,94.0,59.0,36.0,15.0,14.0,3.0,7.0,3.0,8.0,103.0,59.0,35.0,15.0,14.0,7.0,14.0,110,738,73.0,919.0
2026-1038,Madrid,Clay,96,PM,20260421,231,215785,,,Camila Osorio,R,162.0,COL,24.3,220435,,,Anastasia Zakharova,R,,RUS,24.2,6-0 6-3,3,R128,65.0,1.0,3.0,40.0,28.0,22.0,6.0,8.0,0.0,1.0,0.0,5.0,42.0,21.0,8.0,7.0,7.0,2.0,7.0,83,876,79.0,894.0
2026-1038,Madrid,Clay,96,PM,20260421,228,238075,,,Petra Marcinko,U,,CRO,20.3,223286,,WC,Victoria Jimenez Kasintseva,L,,AND,20.6,6-0 7-5,3,R128,85.0,3.0,2.0,65.0,38.0,26.0,15.0,9.0,3.0,4.0,1.0,6.0,58.0,35.0,20.0,9.0,9.0,1.0,6.0,74,919,115.0,711.0
2026-1038,Madrid,Clay,96,PM,20260421,227,222601,,,Jessica Bouzas Maneiro,R,,ESP,23.5,206242,,,Beatriz Haddad Maia,L,185.0,BRA,29.8,6-1 6-1,3,R128,74.0,1.0,1.0,41.0,22.0,17.0,12.0,7.0,2.0,2.0,0.0,7.0,54.0,37.0,21.0,3.0,7.0,3.0,8.0,50,1186,69.0,947.0
2026-1038,Madrid,Clay,96,PM,20260421,224,259733,,WC,Kaitlin Quevedo,R,,ESP,20.1,200748,,WC,Venus Williams,R,185.0,USA,45.8,6-2 6-4,3,R128,103.0,1.0,3.0,53.0,33.0,21.0,12.0,9.0,2.0,4.0,0.0,3.0,69.0,39.0,25.0,8.0,9.0,6.0,11.0,140,541,479.0,113.0
2026-1038,Madrid,Clay,96,PM,20260421,223,201696,,,Laura Siegemund,R,168.0,GER,38.1,201593,,,Irina Camelia Begu,R,181.0,ROU,35.6,6-4 6-0,3,R128,86.0,1.0,0.0,45.0,41.0,26.0,2.0,8.0,1.0,3.0,1.0,1.0,51.0,38.0,17.0,3.0,8.0,5.0,11.0,47,1217,182.0,399.0
