date,sport,category,home_team,away_team,market,selection,ai_probability,bookmaker_odds,value,bet_mode,odds_source,result,won,surface,home_matches,away_matches
20260506,Rome Masters,tennis,Frances Tiafoe,Ignacio Buse,Player 2 Win,Ignacio Buse,0.2533,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,75,23
20260506,Rome Masters,tennis,Arthur Fils,Andrea Pellegrino,Player 1 Win,Arthur Fils,0.9144,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,62,8
20260506,Rome Masters,tennis,Arthur Fils,Andrea Pellegrino,Player 2 Win,Andrea Pellegrino,0.0856,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,62,8
20260506,Rome Masters,tennis,Andrey Rublev,Miomir Kecmanovic,Player 1 Win,Andrey Rublev,0.8499,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,88,72
20260506,Rome Masters,tennis,Andrey Rublev,Miomir Kecmanovic,Player 2 Win,Miomir Kecmanovic,0.1501,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,88,72
20260506,Rome Masters,tennis,Cristian Garin,Alejandro Davidovich Fokina,Player 1 Win,Cristian Garin,0.2128,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,20,89
20260506,Rome Masters,tennis,Cristian Garin,Alejandro Davidovich Fokina,Player 2 Win,Alejandro Davidovich Fokina,0.7872,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,20,89
20260506,Rome Masters,tennis,Brandon Nakashima,Roberto Bautista Agut,Player 1 Win,Brandon Nakashima,0.7364,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,85,49
20260506,Rome Masters,tennis,Brandon Nakashima,Roberto Bautista Agut,Player 2 Win,Roberto Bautista Agut,0.2636,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,85,49
20260506,Rome Masters,tennis,Ben Shelton,Nikoloz Basilashvili,Player 1 Win,Ben Shelton,0.92,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,88,23
20260506,Rome Masters,tennis,Ben Shelton,Nikoloz Basilashvili,Player 2 Win,Nikoloz Basilashvili,0.08,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,88,23
20260506,Rome Masters,tennis,Mariano Navone,Felix Auger Aliassime,Player 1 Win,Mariano Navone,0.1666,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,61,101
20260506,Rome Masters,tennis,Mariano Navone,Felix Auger Aliassime,Player 2 Win,Felix Auger Aliassime,0.8334,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,61,101
20260506,Rome Masters,tennis,Alex Michelsen,Sebastian Ofner,Player 1 Win,Alex Michelsen,0.835,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,76,28
20260506,Rome Masters,tennis,Alex Michelsen,Sebastian Ofner,Player 2 Win,Sebastian Ofner,0.165,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,76,28
20260506,Rome Masters,tennis,Alexander Zverev,Daniel Altmaier,Player 1 Win,Alexander Zverev,0.92,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,119,65
20260506,Rome Masters,tennis,Alexander Zverev,Daniel Altmaier,Player 2 Win,Daniel Altmaier,0.08,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,119,65
20260506,Rome Masters,tennis,Tallon Griekspoor,Alexander Blockx,Player 1 Win,Tallon Griekspoor,0.3462,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,73,27
20260506,Rome Masters,tennis,Tallon Griekspoor,Alexander Blockx,Player 2 Win,Alexander Blockx,0.6538,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,73,27
20260506,Rome Masters,tennis,Luciano Darderi,Yannick Hanfmann,Player 1 Win,Luciano Darderi,0.6317,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,85,42
20260506,Rome Masters,tennis,Luciano Darderi,Yannick Hanfmann,Player 2 Win,Yannick Hanfmann,0.3683,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,85,42
20260506,Rome Masters,tennis,Aleksandar Vukic,Tommy Paul,Player 1 Win,Aleksandar Vukic,0.0811,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,51,71
20260506,Rome Masters,tennis,Aleksandar Vukic,Tommy Paul,Player 2 Win,Tommy Paul,0.9189,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,51,71
20260506,Rome Masters,tennis,Alexander Bublik,Sebastian Baez,Player 1 Win,Alexander Bublik,0.7568,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,84,68
20260506,Rome Masters,tennis,Alexander Bublik,Sebastian Baez,Player 2 Win,Sebastian Baez,0.2432,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,84,68
20260506,Rome Masters,tennis,Damir Dzumhur,Learner Tien,Player 1 Win,Damir Dzumhur,0.1763,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,65,81
20260506,Rome Masters,tennis,Damir Dzumhur,Learner Tien,Player 2 Win,Learner Tien,0.8237,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,65,81
20260506,Rome Masters,tennis,Rafael Jodar,Nuno Borges,Player 1 Win,Rafael Jodar,0.8609,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,31,83
20260506,Rome Masters,tennis,Rafael Jodar,Nuno Borges,Player 2 Win,Nuno Borges,0.1391,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,31,83
20260506,Rome Masters,tennis,Alex De Minaur,Matteo Arnaldi,Player 1 Win,Alex De Minaur,0.92,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,104,50
20260506,Rome Masters,tennis,Alex De Minaur,Matteo Arnaldi,Player 2 Win,Matteo Arnaldi,0.08,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,104,50
20260506,Rome Masters,tennis,Dino Prizmic,Novak Djokovic,Player 1 Win,Dino Prizmic,0.08,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,26,60
20260506,Rome Masters,tennis,Dino Prizmic,Novak Djokovic,Player 2 Win,Novak Djokovic,0.92,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,26,60
20260506,Rome Masters,tennis,Vit Kopriva,Ugo Humbert,Player 1 Win,Vit Kopriva,0.5442,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,42,69
20260506,Rome Masters,tennis,Vit Kopriva,Ugo Humbert,Player 2 Win,Ugo Humbert,0.4558,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,42,69
20260506,Rome Masters,tennis,Botic Van De Zandschulp,Aleksandar Kovacevic,Player 1 Win,Botic Van De Zandschulp,0.7019,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,56,54
20260506,Rome Masters,tennis,Botic Van De Zandschulp,Aleksandar Kovacevic,Player 2 Win,Aleksandar Kovacevic,0.2981,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,56,54
20260506,Rome Masters,tennis,Alexander Shevchenko,Karen Khachanov,Player 1 Win,Alexander Shevchenko,0.2703,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,48,77
20260506,Rome Masters,tennis,Alexander Shevchenko,Karen Khachanov,Player 2 Win,Karen Khachanov,0.7297,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,48,77
20260506,Rome Masters,tennis,Jiri Lehecka,Jan Lennard Struff,Player 1 Win,Jiri Lehecka,0.9047,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,89,48
20260506,Rome Masters,tennis,Jiri Lehecka,Jan Lennard Struff,Player 2 Win,Jan Lennard Struff,0.0953,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,89,48
20260506,Rome Masters,tennis,Zachary Svajda,Casper Ruud,Player 1 Win,Zachary Svajda,0.0817,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,13,82
20260506,Rome Masters,tennis,Zachary Svajda,Casper Ruud,Player 2 Win,Casper Ruud,0.9183,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,13,82
20260506,Rome Masters,tennis,Francisco Cerundolo,Alejandro Tabilo,Player 1 Win,Francisco Cerundolo,0.6728,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,92,55
20260506,Rome Masters,tennis,Francisco Cerundolo,Alejandro Tabilo,Player 2 Win,Alejandro Tabilo,0.3272,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,92,55
20260506,Rome Masters,tennis,Giovanni Mpetshi Perricard,Lorenzo Musetti,Player 1 Win,Giovanni Mpetshi Perricard,0.1126,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,59,87
20260506,Rome Masters,tennis,Giovanni Mpetshi Perricard,Lorenzo Musetti,Player 2 Win,Lorenzo Musetti,0.8874,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,59,87
20260506,Rome Masters,tennis,Daniil Medvedev,Tomas Machac,Player 1 Win,Daniil Medvedev,0.7967,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,99,65
20260506,Rome Masters,tennis,Daniil Medvedev,Tomas Machac,Player 2 Win,Tomas Machac,0.2033,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,99,65
20260506,Rome Masters,tennis,Corentin Moutet,Pablo Llamas Ruiz,Player 1 Win,Corentin Moutet,0.6992,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,74,6
20260506,Rome Masters,tennis,Corentin Moutet,Pablo Llamas Ruiz,Player 2 Win,Pablo Llamas Ruiz,0.3008,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,74,6
20260506,Rome Masters,tennis,Thiago Agustin Tirante,Cameron Norrie,Player 1 Win,Thiago Agustin Tirante,0.3435,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,26,84
20260506,Rome Masters,tennis,Thiago Agustin Tirante,Cameron Norrie,Player 2 Win,Cameron Norrie,0.6565,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,26,84
20260506,Rome Masters,tennis,Terence Atmane,Flavio Cobolli,Player 1 Win,Terence Atmane,0.2346,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,36,89
20260506,Rome Masters,tennis,Terence Atmane,Flavio Cobolli,Player 2 Win,Flavio Cobolli,0.7654,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,36,89
20260506,Rome Masters,tennis,Martin Landaluce,Marin Cilic,Player 1 Win,Martin Landaluce,0.4275,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,19,40
20260506,Rome Masters,tennis,Martin Landaluce,Marin Cilic,Player 2 Win,Marin Cilic,0.5725,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,19,40
20260506,Rome Masters,tennis,Tomas Martin Etcheverry,Mattia Bellucci,Player 1 Win,Tomas Martin Etcheverry,0.8843,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,86,41
20260506,Rome Masters,tennis,Tomas Martin Etcheverry,Mattia Bellucci,Player 2 Win,Mattia Bellucci,0.1157,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,86,41
20260506,Rome Masters,tennis,Hamad Medjedovic,Joao Fonseca,Player 1 Win,Hamad Medjedovic,0.2535,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,48,62
20260506,Rome Masters,tennis,Hamad Medjedovic,Joao Fonseca,Player 2 Win,Joao Fonseca,0.7465,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,48,62
20260506,Rome Masters,tennis,Valentin Royer,Hamad Medjedovic,Player 1 Win,Valentin Royer,0.1978,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,32,49
20260506,Rome Masters,tennis,Valentin Royer,Hamad Medjedovic,Player 2 Win,Hamad Medjedovic,0.8022,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,32,49
20260506,Rome Masters,tennis,Mattia Bellucci,Roman Andres Burruchaga,Player 1 Win,Mattia Bellucci,0.2957,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,42,17
20260506,Rome Masters,tennis,Mattia Bellucci,Roman Andres Burruchaga,Player 2 Win,Roman Andres Burruchaga,0.7043,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,42,17
20260506,Rome Masters,tennis,Marcos Giron,Marin Cilic,Player 1 Win,Marcos Giron,0.4739,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,67,41
20260506,Rome Masters,tennis,Marcos Giron,Marin Cilic,Player 2 Win,Marin Cilic,0.5261,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,67,41
20260506,Rome Masters,tennis,Terence Atmane,Zizou Bergs,Player 1 Win,Terence Atmane,0.4625,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,37,78
20260506,Rome Masters,tennis,Terence Atmane,Zizou Bergs,Player 2 Win,Zizou Bergs,0.5375,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,37,78
20260506,Rome Masters,tennis,Gianluca Cadenasso ,Thiago Agustin Tirante,Player 1 Win,Gianluca Cadenasso ,0.219,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,0,27
20260506,Rome Masters,tennis,Gianluca Cadenasso ,Thiago Agustin Tirante,Player 2 Win,Thiago Agustin Tirante,0.781,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,0,27
20260506,Rome Masters,tennis,Pablo Llamas Ruiz,Ethan Quinn,Player 1 Win,Pablo Llamas Ruiz,0.4568,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,7,46
20260506,Rome Masters,tennis,Pablo Llamas Ruiz,Ethan Quinn,Player 2 Win,Ethan Quinn,0.5432,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,7,46
20260506,Rome Masters,tennis,Stefanos Tsitsipas,Tomas Machac,Player 1 Win,Stefanos Tsitsipas,0.4314,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,64,66
20260506,Rome Masters,tennis,Stefanos Tsitsipas,Tomas Machac,Player 2 Win,Tomas Machac,0.5686,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,64,66
20260506,Rome Masters,tennis,Giovanni Mpetshi Perricard,Jacob Fearnley,Player 1 Win,Giovanni Mpetshi Perricard,0.4584,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,60,43
20260506,Rome Masters,tennis,Giovanni Mpetshi Perricard,Jacob Fearnley,Player 2 Win,Jacob Fearnley,0.5416,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,60,43
20260506,Rome Masters,tennis,Pablo Carreno Busta,Alejandro Tabilo,Player 1 Win,Pablo Carreno Busta,0.2731,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,33,56
20260506,Rome Masters,tennis,Pablo Carreno Busta,Alejandro Tabilo,Player 2 Win,Alejandro Tabilo,0.7269,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,33,56
20260506,Rome Masters,tennis,Zachary Svajda,Marco Trungelliti,Player 1 Win,Zachary Svajda,0.3593,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,14,10
20260506,Rome Masters,tennis,Zachary Svajda,Marco Trungelliti,Player 2 Win,Marco Trungelliti,0.6407,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,14,10
20260506,Rome Masters,tennis,Francisco Comesana,Jan Lennard Struff,Player 1 Win,Francisco Comesana,0.4777,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,55,49
20260506,Rome Masters,tennis,Francisco Comesana,Jan Lennard Struff,Player 2 Win,Jan Lennard Struff,0.5223,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,55,49
20260506,Rome Masters,tennis,Alexander Shevchenko,Camilo Ugo Carabelli,Player 1 Win,Alexander Shevchenko,0.3632,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,49,64
20260506,Rome Masters,tennis,Alexander Shevchenko,Camilo Ugo Carabelli,Player 2 Win,Camilo Ugo Carabelli,0.6368,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,49,64
20260506,Rome Masters,tennis,Alexandre Muller,Botic Van De Zandschulp,Player 1 Win,Alexandre Muller,0.3074,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,63,57
20260506,Rome Masters,tennis,Alexandre Muller,Botic Van De Zandschulp,Player 2 Win,Botic Van De Zandschulp,0.6926,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,63,57
20260506,Rome Masters,tennis,Vit Kopriva,Fabian Marozsan,Player 1 Win,Vit Kopriva,0.572,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,43,75
20260506,Rome Masters,tennis,Vit Kopriva,Fabian Marozsan,Player 2 Win,Fabian Marozsan,0.428,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,43,75
20260506,Rome Masters,tennis,Marton Fucsovics,Dino Prizmic,Player 1 Win,Marton Fucsovics,0.4487,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,48,27
20260506,Rome Masters,tennis,Marton Fucsovics,Dino Prizmic,Player 2 Win,Dino Prizmic,0.5513,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,48,27
20260506,Rome Masters,tennis,Matteo Arnaldi,Jaume Munar,Player 1 Win,Matteo Arnaldi,0.2165,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,51,71
20260506,Rome Masters,tennis,Matteo Arnaldi,Jaume Munar,Player 2 Win,Jaume Munar,0.7835,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,51,71
20260506,Rome Masters,tennis,Jesper De Jong,Nuno Borges,Player 1 Win,Jesper De Jong,0.477,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,39,84
20260506,Rome Masters,tennis,Jesper De Jong,Nuno Borges,Player 2 Win,Nuno Borges,0.523,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,39,84
20260506,Rome Masters,tennis,Damir Dzumhur,Adrian Mannarino,Player 1 Win,Damir Dzumhur,0.476,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,66,46
20260506,Rome Masters,tennis,Damir Dzumhur,Adrian Mannarino,Player 2 Win,Adrian Mannarino,0.524,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,66,46
20260506,Rome Masters,tennis,Jenson Brooksby,Sebastian Baez,Player 1 Win,Jenson Brooksby,0.5282,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,49,69
20260506,Rome Masters,tennis,Jenson Brooksby,Sebastian Baez,Player 2 Win,Sebastian Baez,0.4718,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,49,69
20260506,Rome Masters,tennis,Aleksandar Vukic,Patrick Kypson,Player 1 Win,Aleksandar Vukic,0.5496,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,52,8
20260506,Rome Masters,tennis,Aleksandar Vukic,Patrick Kypson,Player 2 Win,Patrick Kypson,0.4504,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,52,8
20260506,Rome Masters,tennis,Hubert Hurkacz,Yannick Hanfmann,Player 1 Win,Hubert Hurkacz,0.4492,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,44,43
20260506,Rome Masters,tennis,Hubert Hurkacz,Yannick Hanfmann,Player 2 Win,Yannick Hanfmann,0.5508,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,44,43
20260506,Rome Masters,tennis,Alexander Blockx,Federico Cina,Player 1 Win,Alexander Blockx,0.9074,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,28,8
20260506,Rome Masters,tennis,Alexander Blockx,Federico Cina,Player 2 Win,Federico Cina,0.0926,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,28,8
20260506,Rome Masters,tennis,Zhizhen Zhang,Daniel Altmaier,Player 1 Win,Zhizhen Zhang,0.4075,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,29,66
20260506,Rome Masters,tennis,Zhizhen Zhang,Daniel Altmaier,Player 2 Win,Daniel Altmaier,0.5925,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,29,66
20260506,Rome Masters,tennis,Mariano Navone,Denis Shapovalov,Player 1 Win,Mariano Navone,0.5645,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,62,65
20260506,Rome Masters,tennis,Mariano Navone,Denis Shapovalov,Player 2 Win,Denis Shapovalov,0.4355,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,62,65
20260506,Rome Masters,tennis,Matteo Berrettini,Alexei Popyrin,Player 1 Win,Matteo Berrettini,0.6073,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,55,57
20260506,Rome Masters,tennis,Matteo Berrettini,Alexei Popyrin,Player 2 Win,Alexei Popyrin,0.3927,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,55,57
20260506,Rome Masters,tennis,Ignacio Buse,Lorenzo Sonego,Player 1 Win,Ignacio Buse,0.5156,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,24,62
20260506,Rome Masters,tennis,Ignacio Buse,Lorenzo Sonego,Player 2 Win,Lorenzo Sonego,0.4844,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,24,62
20260506,Rome Masters,tennis,Luca Nardi,Andrea Pellegrino,Player 1 Win,Luca Nardi,0.3622,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,28,9
20260506,Rome Masters,tennis,Luca Nardi,Andrea Pellegrino,Player 2 Win,Andrea Pellegrino,0.6378,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,28,9
20260506,Rome Masters,tennis,Miomir Kecmanovic,Dalibor Svrcina,Player 1 Win,Miomir Kecmanovic,0.4292,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,73,14
20260506,Rome Masters,tennis,Miomir Kecmanovic,Dalibor Svrcina,Player 2 Win,Dalibor Svrcina,0.5708,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,73,14
20260506,Rome Masters,tennis,Juan Manuel Cerundolo,Cristian Garin,Player 1 Win,Juan Manuel Cerundolo,0.5804,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,31,21
20260506,Rome Masters,tennis,Juan Manuel Cerundolo,Cristian Garin,Player 2 Win,Cristian Garin,0.4196,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,31,21
20260506,Rome Masters,tennis,Roberto Bautista Agut,Francesco Maestrelli,Player 1 Win,Roberto Bautista Agut,0.4936,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,50,4
20260506,Rome Masters,tennis,Roberto Bautista Agut,Francesco Maestrelli,Player 2 Win,Francesco Maestrelli,0.5064,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,50,4
20260506,Rome Masters,tennis,Daniel Merida Aguilar,Nikoloz Basilashvili,Player 1 Win,Daniel Merida Aguilar,0.7578,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,9,24
20260506,Rome Masters,tennis,Daniel Merida Aguilar,Nikoloz Basilashvili,Player 2 Win,Nikoloz Basilashvili,0.2422,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,9,24
20260517,Hamburg,tennis,Ben Shelton,Marcos Giron,Player 1 Win,Ben Shelton,0.891,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,89,68
20260517,Hamburg,tennis,Ben Shelton,Marcos Giron,Player 2 Win,Marcos Giron,0.109,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,89,68
20260517,Hamburg,tennis,Flavio Cobolli,Ignacio Buse,Player 1 Win,Flavio Cobolli,0.8066,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,90,25
20260517,Hamburg,tennis,Flavio Cobolli,Ignacio Buse,Player 2 Win,Ignacio Buse,0.1934,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,90,25
20260517,Hamburg,tennis,Jakub Mensik,Jan Lennard Struff,Player 1 Win,Jakub Mensik,0.8365,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,81,50
20260517,Hamburg,tennis,Jakub Mensik,Jan Lennard Struff,Player 2 Win,Jan Lennard Struff,0.1635,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,81,50
20260517,Hamburg,tennis,Hugo Gaston,Karen Khachanov,Player 1 Win,Hugo Gaston,0.1202,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,30,78
20260517,Hamburg,tennis,Hugo Gaston,Karen Khachanov,Player 2 Win,Karen Khachanov,0.8798,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,30,78
20260517,Hamburg,tennis,Ugo Humbert,Justin Engel,Player 1 Win,Ugo Humbert,0.7937,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,70,14
20260517,Hamburg,tennis,Ugo Humbert,Justin Engel,Player 2 Win,Justin Engel,0.2063,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,70,14
20260517,Hamburg,tennis,Kamil Majchrzak,Camilo Ugo Carabelli,Player 1 Win,Kamil Majchrzak,0.5568,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,42,65
20260517,Hamburg,tennis,Kamil Majchrzak,Camilo Ugo Carabelli,Player 2 Win,Camilo Ugo Carabelli,0.4432,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,42,65
20260517,Hamburg,tennis,Frances Tiafoe,Diego Dedura Palomero,Player 1 Win,Frances Tiafoe,0.8834,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,76,4
20260517,Hamburg,tennis,Frances Tiafoe,Diego Dedura Palomero,Player 2 Win,Diego Dedura Palomero,0.1166,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,76,4
20260517,Hamburg,tennis,Rinky Hijikata,Daniel Altmaier,Player 1 Win,Rinky Hijikata,0.5142,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,41,67
20260517,Hamburg,tennis,Rinky Hijikata,Daniel Altmaier,Player 2 Win,Daniel Altmaier,0.4858,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,41,67
20260517,Geneva,tennis,Learner Tien,Mariano Navone,Player 1 Win,Learner Tien,0.6421,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,82,63
20260517,Geneva,tennis,Learner Tien,Mariano Navone,Player 2 Win,Mariano Navone,0.3579,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,82,63
20260517,Geneva,tennis,Casper Ruud,Mariano Navone,Player 1 Win,Casper Ruud,0.7794,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,83,64
20260517,Geneva,tennis,Casper Ruud,Mariano Navone,Player 2 Win,Mariano Navone,0.2206,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,83,64
20260517,Geneva,tennis,Learner Tien,Alexander Bublik,Player 1 Win,Learner Tien,0.4846,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,83,85
20260517,Geneva,tennis,Learner Tien,Alexander Bublik,Player 2 Win,Alexander Bublik,0.5154,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,83,85
20260517,Hamburg,tennis,Francisco Cerundolo,Alex De Minaur,Player 1 Win,Francisco Cerundolo,0.4846,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,93,105
20260517,Hamburg,tennis,Francisco Cerundolo,Alex De Minaur,Player 2 Win,Alex De Minaur,0.5154,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,93,105
20260517,Hamburg,tennis,Alejandro Davidovich Fokina,Corentin Moutet,Player 1 Win,Alejandro Davidovich Fokina,0.6642,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,90,75
20260517,Hamburg,tennis,Alejandro Davidovich Fokina,Corentin Moutet,Player 2 Win,Corentin Moutet,0.3358,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,90,75
20260517,Hamburg,tennis,Max Schoenhaus,Yannick Hanfmann,Player 1 Win,Max Schoenhaus,0.2571,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,0,44
20260517,Hamburg,tennis,Max Schoenhaus,Yannick Hanfmann,Player 2 Win,Yannick Hanfmann,0.7429,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,0,44
20260517,Hamburg,tennis,Luciano Darderi,Roman Andres Burruchaga,Player 1 Win,Luciano Darderi,0.7258,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,86,18
